optimizer,lr,batch_size,hidden_dim,regularization,reg_only_weights,l1_lambda,l2_lambda,weight_decay,valid_acc,test_acc
<class 'torch.optim.adam.Adam'>,0.0002,16,190,,,0,0,0,0.8770642201834863,0.904
<class 'torch.optim.adam.Adam'>,0.0002,16,140,,,0,0,0,0.8761467889908257,0.902
<class 'torch.optim.adam.Adam'>,0.0005,16,170,,,0,0,0,0.8761467889908257,0.884
<class 'torch.optim.adamw.AdamW'>,0.0002,16,120,,,0,0,0,0.8761467889908257,0.888
<class 'torch.optim.adamw.AdamW'>,0.0005,32,190,,,0,0,0,0.8743119266055046,0.886
<class 'torch.optim.adam.Adam'>,0.0005,32,170,,,0,0,0,0.8733944954128441,0.9
<class 'torch.optim.adam.Adam'>,0.0002,16,200,,,0,0,0,0.8733944954128441,0.914
<class 'torch.optim.adamw.AdamW'>,0.0002,16,140,,,0,0,0,0.8733944954128441,0.892
<class 'torch.optim.adam.Adam'>,0.0005,32,210,,,0,0,0,0.8733944954128441,0.884
<class 'torch.optim.adamw.AdamW'>,0.0005,32,160,,,0,0,0,0.8724770642201835,0.898
<class 'torch.optim.adam.Adam'>,0.0005,16,190,,,0,0,0,0.8724770642201835,0.9
<class 'torch.optim.adamw.AdamW'>,0.0002,16,170,,,0,0,0,0.8715596330275229,0.88
<class 'torch.optim.adamw.AdamW'>,0.0005,64,210,,,0,0,0,0.8706422018348624,0.898
<class 'torch.optim.adamw.AdamW'>,0.0002,16,220,,,0,0,0,0.8706422018348624,0.88
<class 'torch.optim.adam.Adam'>,0.0002,32,200,,,0,0,0,0.8706422018348624,0.89
<class 'torch.optim.adam.Adam'>,0.0002,16,170,,,0,0,0,0.8706422018348624,0.886
<class 'torch.optim.adamw.AdamW'>,0.0002,16,300,,,0,0,0,0.8706422018348624,0.876
<class 'torch.optim.adamw.AdamW'>,0.0005,64,230,,,0,0,0,0.8697247706422019,0.894
<class 'torch.optim.adam.Adam'>,0.0002,16,240,,,0,0,0,0.8697247706422019,0.886
<class 'torch.optim.adamw.AdamW'>,0.0002,16,150,,,0,0,0,0.8697247706422019,0.882
<class 'torch.optim.adamw.AdamW'>,0.0005,16,190,,,0,0,0,0.8697247706422019,0.888
<class 'torch.optim.adam.Adam'>,0.0002,16,128,,,0,0,0,0.8697247706422019,0.872
<class 'torch.optim.adamw.AdamW'>,0.0005,32,170,,,0,0,0,0.8697247706422019,0.884
<class 'torch.optim.adamw.AdamW'>,0.0002,32,190,,,0,0,0,0.8697247706422019,0.884
<class 'torch.optim.adam.Adam'>,0.0002,32,250,,,0,0,0,0.8697247706422019,0.89
<class 'torch.optim.adamw.AdamW'>,0.0005,16,100,,,0,0,0,0.8697247706422019,0.868
<class 'torch.optim.adamw.AdamW'>,0.0005,64,250,,,0,0,0,0.8697247706422019,0.896
<class 'torch.optim.adamw.AdamW'>,0.0005,32,240,,,0,0,0,0.8688073394495412,0.878
<class 'torch.optim.adam.Adam'>,0.0005,16,210,,,0,0,0,0.8688073394495412,0.87
<class 'torch.optim.adam.Adam'>,0.0001,16,250,,,0,0,0,0.8688073394495412,0.87
<class 'torch.optim.adamw.AdamW'>,0.0005,32,70,,,0,0,0,0.8688073394495412,0.886
<class 'torch.optim.adam.Adam'>,0.0002,16,250,,,0,0,0,0.8688073394495412,0.88
<class 'torch.optim.adamw.AdamW'>,0.0002,32,90,,,0,0,0,0.8688073394495412,0.87
<class 'torch.optim.adam.Adam'>,0.0002,16,300,,,0,0,0,0.8678899082568807,0.898
<class 'torch.optim.adam.Adam'>,0.0005,64,170,,,0,0,0,0.8678899082568807,0.894
<class 'torch.optim.adamw.AdamW'>,0.0002,32,230,,,0,0,0,0.8678899082568807,0.896
<class 'torch.optim.adamw.AdamW'>,0.0005,16,70,,,0,0,0,0.8678899082568807,0.878
<class 'torch.optim.adam.Adam'>,0.0002,16,150,,,0,0,0,0.8678899082568807,0.862
<class 'torch.optim.adamw.AdamW'>,0.0002,32,250,,,0,0,0,0.8678899082568807,0.888
<class 'torch.optim.adam.Adam'>,0.0002,32,90,,,0,0,0,0.8669724770642202,0.874
<class 'torch.optim.adamw.AdamW'>,0.0001,16,250,,,0,0,0,0.8669724770642202,0.89
<class 'torch.optim.adamw.AdamW'>,0.0002,16,100,,,0,0,0,0.8669724770642202,0.854
<class 'torch.optim.adamw.AdamW'>,0.0002,16,250,,,0,0,0,0.8660550458715597,0.896
<class 'torch.optim.adamw.AdamW'>,0.001,64,120,,,0,0,0,0.8660550458715597,0.876
<class 'torch.optim.adamw.AdamW'>,0.0005,64,128,,,0,0,0,0.8660550458715597,0.882
<class 'torch.optim.adam.Adam'>,0.0005,32,120,,,0,0,0,0.8660550458715597,0.878
<class 'torch.optim.adamw.AdamW'>,0.0005,64,90,,,0,0,0,0.8660550458715597,0.882
<class 'torch.optim.adam.Adam'>,0.0002,16,230,,,0,0,0,0.865137614678899,0.904
<class 'torch.optim.adam.Adam'>,0.0005,32,240,,,0,0,0,0.865137614678899,0.882
<class 'torch.optim.adam.Adam'>,0.0002,16,220,,,0,0,0,0.865137614678899,0.87
<class 'torch.optim.adamw.AdamW'>,0.001,16,140,,,0,0,0,0.865137614678899,0.894
<class 'torch.optim.adam.Adam'>,0.0005,32,230,,,0,0,0,0.865137614678899,0.894
<class 'torch.optim.adam.Adam'>,0.0002,64,200,,,0,0,0,0.8642201834862385,0.878
<class 'torch.optim.adam.Adam'>,0.0002,64,190,,,0,0,0,0.8642201834862385,0.902
<class 'torch.optim.adam.Adam'>,0.0005,64,200,,,0,0,0,0.8642201834862385,0.878
<class 'torch.optim.adam.Adam'>,0.0005,64,210,,,0,0,0,0.8642201834862385,0.896
<class 'torch.optim.adamw.AdamW'>,0.0005,32,150,,,0,0,0,0.8642201834862385,0.87
<class 'torch.optim.adamw.AdamW'>,0.0002,32,300,,,0,0,0,0.8642201834862385,0.876
<class 'torch.optim.adamw.AdamW'>,0.0005,32,210,,,0,0,0,0.8642201834862385,0.886
<class 'torch.optim.adam.Adam'>,0.0005,16,220,,,0,0,0,0.863302752293578,0.888
<class 'torch.optim.adam.Adam'>,0.0005,32,90,,,0,0,0,0.863302752293578,0.866
<class 'torch.optim.adamw.AdamW'>,0.0001,16,230,,,0,0,0,0.863302752293578,0.878
<class 'torch.optim.adamw.AdamW'>,0.0002,64,250,,,0,0,0,0.863302752293578,0.888
<class 'torch.optim.adam.Adam'>,0.0005,16,250,,,0,0,0,0.863302752293578,0.888
<class 'torch.optim.adam.Adam'>,0.0005,32,250,,,0,0,0,0.863302752293578,0.888
<class 'torch.optim.adam.Adam'>,0.0005,128,200,,,0,0,0,0.863302752293578,0.87
<class 'torch.optim.adamw.AdamW'>,0.0002,64,190,,,0,0,0,0.863302752293578,0.902
<class 'torch.optim.adam.Adam'>,0.0002,32,160,,,0,0,0,0.8623853211009175,0.872
<class 'torch.optim.adam.Adam'>,0.0005,16,200,,,0,0,0,0.8623853211009175,0.892
<class 'torch.optim.adam.Adam'>,0.0005,32,160,,,0,0,0,0.8623853211009175,0.864
<class 'torch.optim.adamw.AdamW'>,0.0002,32,240,,,0,0,0,0.8623853211009175,0.87
<class 'torch.optim.adamw.AdamW'>,0.0005,64,220,,,0,0,0,0.8623853211009175,0.862
<class 'torch.optim.adamw.AdamW'>,0.0005,64,190,,,0,0,0,0.8623853211009175,0.878
<class 'torch.optim.adamw.AdamW'>,0.0005,64,120,,,0,0,0,0.8623853211009175,0.87
<class 'torch.optim.adamw.AdamW'>,0.0005,32,300,,,0,0,0,0.8623853211009175,0.898
<class 'torch.optim.adamw.AdamW'>,0.0005,32,250,,,0,0,0,0.8623853211009175,0.88
<class 'torch.optim.adam.Adam'>,0.0002,16,110,,,0,0,0,0.8623853211009175,0.892
<class 'torch.optim.adamw.AdamW'>,0.0002,16,190,,,0,0,0,0.8623853211009175,0.9
<class 'torch.optim.adam.Adam'>,0.0001,16,200,,,0,0,0,0.8623853211009175,0.88
<class 'torch.optim.adamw.AdamW'>,0.0005,16,210,,,0,0,0,0.8623853211009175,0.886
<class 'torch.optim.adamw.AdamW'>,0.0001,16,170,,,0,0,0,0.8623853211009175,0.88
<class 'torch.optim.adamw.AdamW'>,0.0001,16,210,,,0,0,0,0.8623853211009175,0.878
<class 'torch.optim.adam.Adam'>,0.0001,16,128,,,0,0,0,0.8614678899082568,0.864
<class 'torch.optim.adamw.AdamW'>,0.0005,128,170,,,0,0,0,0.8614678899082568,0.888
<class 'torch.optim.adam.Adam'>,0.0002,32,140,,,0,0,0,0.8614678899082568,0.876
<class 'torch.optim.adam.Adam'>,0.0001,16,230,,,0,0,0,0.8614678899082568,0.87
<class 'torch.optim.adamw.AdamW'>,0.0005,32,200,,,0,0,0,0.8614678899082568,0.87
<class 'torch.optim.adam.Adam'>,0.0005,64,190,,,0,0,0,0.8614678899082568,0.868
<class 'torch.optim.adamw.AdamW'>,0.0005,16,90,,,0,0,0,0.8614678899082568,0.886
<class 'torch.optim.adamw.AdamW'>,0.0002,32,200,,,0,0,0,0.8614678899082568,0.872
<class 'torch.optim.adamw.AdamW'>,0.0005,64,170,,,0,0,0,0.8614678899082568,0.882
<class 'torch.optim.adam.Adam'>,0.0005,16,240,,,0,0,0,0.8614678899082568,0.872
<class 'torch.optim.adamw.AdamW'>,0.0001,16,128,,,0,0,0,0.8614678899082568,0.872
<class 'torch.optim.adamw.AdamW'>,0.0005,128,220,,,0,0,0,0.8614678899082568,0.88
<class 'torch.optim.adamw.AdamW'>,0.0002,64,240,,,0,0,0,0.8614678899082568,0.878
<class 'torch.optim.adamw.AdamW'>,0.0001,32,250,,,0,0,0,0.8614678899082568,0.88
<class 'torch.optim.adamw.AdamW'>,0.0001,16,300,,,0,0,0,0.8605504587155963,0.872
<class 'torch.optim.adam.Adam'>,0.0001,16,190,,,0,0,0,0.8605504587155963,0.884
<class 'torch.optim.adam.Adam'>,0.0002,64,170,,,0,0,0,0.8605504587155963,0.888
<class 'torch.optim.adam.Adam'>,0.0005,32,150,,,0,0,0,0.8605504587155963,0.856
<class 'torch.optim.adam.Adam'>,0.0002,16,210,,,0,0,0,0.8605504587155963,0.886
<class 'torch.optim.adam.Adam'>,0.0002,16,160,,,0,0,0,0.8605504587155963,0.876
<class 'torch.optim.adamw.AdamW'>,0.0005,64,100,,,0,0,0,0.8605504587155963,0.89
<class 'torch.optim.adam.Adam'>,0.0005,16,90,,,0,0,0,0.8605504587155963,0.864
<class 'torch.optim.adam.Adam'>,0.0002,32,220,,,0,0,0,0.8605504587155963,0.88
<class 'torch.optim.adam.Adam'>,0.0002,16,100,,,0,0,0,0.8605504587155963,0.856
<class 'torch.optim.adam.Adam'>,0.0005,64,140,,,0,0,0,0.8605504587155963,0.894
<class 'torch.optim.adam.Adam'>,0.0005,64,90,,,0,0,0,0.8605504587155963,0.876
<class 'torch.optim.adam.Adam'>,0.0002,32,300,,,0,0,0,0.8605504587155963,0.888
<class 'torch.optim.adamw.AdamW'>,0.001,64,128,,,0,0,0,0.8605504587155963,0.884
<class 'torch.optim.adamw.AdamW'>,0.0005,16,240,,,0,0,0,0.8596330275229358,0.884
<class 'torch.optim.adam.Adam'>,0.0002,64,210,,,0,0,0,0.8596330275229358,0.898
<class 'torch.optim.adamw.AdamW'>,0.0002,32,100,,,0,0,0,0.8596330275229358,0.874
<class 'torch.optim.adamw.AdamW'>,0.0002,32,120,,,0,0,0,0.8596330275229358,0.872
<class 'torch.optim.adamw.AdamW'>,0.0005,64,300,,,0,0,0,0.8596330275229358,0.916
<class 'torch.optim.adamw.AdamW'>,0.0001,16,220,,,0,0,0,0.8596330275229358,0.874
<class 'torch.optim.adamw.AdamW'>,0.0002,16,200,,,0,0,0,0.8596330275229358,0.882
<class 'torch.optim.adam.Adam'>,0.0005,16,100,,,0,0,0,0.8596330275229358,0.862
<class 'torch.optim.adam.Adam'>,0.0005,64,100,,,0,0,0,0.8596330275229358,0.89
<class 'torch.optim.adam.Adam'>,0.0001,16,240,,,0,0,0,0.8596330275229358,0.882
<class 'torch.optim.adamw.AdamW'>,0.0002,32,140,,,0,0,0,0.8587155963302753,0.876
<class 'torch.optim.adamw.AdamW'>,0.0001,16,110,,,0,0,0,0.8587155963302753,0.862
<class 'torch.optim.adam.Adam'>,0.0005,128,190,,,0,0,0,0.8587155963302753,0.878
<class 'torch.optim.adamw.AdamW'>,0.001,32,70,,,0,0,0,0.8587155963302753,0.864
<class 'torch.optim.adam.Adam'>,0.0001,16,300,,,0,0,0,0.8587155963302753,0.864
<class 'torch.optim.adam.Adam'>,0.0005,32,190,,,0,0,0,0.8587155963302753,0.878
<class 'torch.optim.adamw.AdamW'>,0.0001,16,190,,,0,0,0,0.8587155963302753,0.906
<class 'torch.optim.adamw.AdamW'>,0.0002,16,110,,,0,0,0,0.8587155963302753,0.86
<class 'torch.optim.adam.Adam'>,0.0002,32,170,,,0,0,0,0.8587155963302753,0.87
<class 'torch.optim.adam.Adam'>,0.0002,32,128,,,0,0,0,0.8587155963302753,0.88
<class 'torch.optim.adam.Adam'>,0.0001,16,110,,,0,0,0,0.8587155963302753,0.864
<class 'torch.optim.adam.Adam'>,0.0002,16,70,,,0,0,0,0.8587155963302753,0.87
<class 'torch.optim.adam.Adam'>,0.0001,16,210,,,0,0,0,0.8587155963302753,0.876
<class 'torch.optim.adamw.AdamW'>,0.0002,64,200,,,0,0,0,0.8587155963302753,0.864
<class 'torch.optim.adam.Adam'>,0.0005,16,128,,,0,0,0,0.8577981651376146,0.896
<class 'torch.optim.adamw.AdamW'>,0.0002,16,240,,,0,0,0,0.8577981651376146,0.9
<class 'torch.optim.adamw.AdamW'>,0.0005,64,160,,,0,0,0,0.8577981651376146,0.898
<class 'torch.optim.adamw.AdamW'>,0.0005,64,150,,,0,0,0,0.8577981651376146,0.874
<class 'torch.optim.adamw.AdamW'>,0.0005,128,230,,,0,0,0,0.8577981651376146,0.878
<class 'torch.optim.adam.Adam'>,0.0001,32,250,,,0,0,0,0.8577981651376146,0.878
<class 'torch.optim.adam.Adam'>,0.0002,32,210,,,0,0,0,0.8577981651376146,0.888
<class 'torch.optim.adam.Adam'>,0.0002,32,230,,,0,0,0,0.8577981651376146,0.874
<class 'torch.optim.adam.Adam'>,0.0002,16,120,,,0,0,0,0.8577981651376146,0.886
<class 'torch.optim.adam.Adam'>,0.0005,16,160,,,0,0,0,0.8577981651376146,0.888
<class 'torch.optim.adam.Adam'>,0.0005,16,140,,,0,0,0,0.8568807339449541,0.864
<class 'torch.optim.adamw.AdamW'>,0.001,128,60,,,0,0,0,0.8568807339449541,0.866
<class 'torch.optim.adamw.AdamW'>,0.0001,16,200,,,0,0,0,0.8568807339449541,0.886
<class 'torch.optim.adam.Adam'>,0.0005,128,128,,,0,0,0,0.8568807339449541,0.852
<class 'torch.optim.adamw.AdamW'>,0.0005,16,230,,,0,0,0,0.8568807339449541,0.882
<class 'torch.optim.adam.Adam'>,0.0002,32,100,,,0,0,0,0.8568807339449541,0.872
<class 'torch.optim.adamw.AdamW'>,0.0002,16,70,,,0,0,0,0.8568807339449541,0.868
<class 'torch.optim.adamw.AdamW'>,0.0005,32,120,,,0,0,0,0.8568807339449541,0.862
<class 'torch.optim.adamw.AdamW'>,0.0002,32,128,,,0,0,0,0.8568807339449541,0.868
<class 'torch.optim.adam.Adam'>,0.0001,16,100,,,0,0,0,0.8568807339449541,0.884
<class 'torch.optim.adam.Adam'>,0.0002,64,250,,,0,0,0,0.8568807339449541,0.88
<class 'torch.optim.adam.Adam'>,0.0002,32,240,,,0,0,0,0.8568807339449541,0.872
<class 'torch.optim.adam.Adam'>,0.0005,16,300,,,0,0,0,0.8568807339449541,0.89
<class 'torch.optim.adamw.AdamW'>,0.0002,32,170,,,0,0,0,0.8568807339449541,0.878
<class 'torch.optim.adamw.AdamW'>,0.0002,16,128,,,0,0,0,0.8568807339449541,0.864
<class 'torch.optim.adamw.AdamW'>,0.0001,16,120,,,0,0,0,0.8559633027522936,0.88
<class 'torch.optim.adam.Adam'>,0.0001,32,200,,,0,0,0,0.8559633027522936,0.876
<class 'torch.optim.adam.Adam'>,0.0005,32,180,,,0,0,0,0.8559633027522936,0.884
<class 'torch.optim.adamw.AdamW'>,0.0002,16,210,,,0,0,0,0.8559633027522936,0.882
<class 'torch.optim.adam.Adam'>,0.0005,16,70,,,0,0,0,0.8559633027522936,0.866
<class 'torch.optim.adam.Adam'>,0.0005,64,160,,,0,0,0,0.8559633027522936,0.872
<class 'torch.optim.adam.Adam'>,0.0005,32,200,,,0,0,0,0.8559633027522936,0.888
<class 'torch.optim.adamw.AdamW'>,0.0001,16,100,,,0,0,0,0.8559633027522936,0.876
<class 'torch.optim.adamw.AdamW'>,0.0005,16,160,,,0,0,0,0.8559633027522936,0.842
<class 'torch.optim.adamw.AdamW'>,0.0001,32,200,,,0,0,0,0.8559633027522936,0.874
<class 'torch.optim.adam.Adam'>,0.001,64,170,,,0,0,0,0.8559633027522936,0.888
<class 'torch.optim.adam.Adam'>,0.0005,128,170,,,0,0,0,0.8559633027522936,0.884
<class 'torch.optim.adamw.AdamW'>,0.0005,32,230,,,0,0,0,0.8559633027522936,0.882
<class 'torch.optim.adamw.AdamW'>,0.0005,64,80,,,0,0,0,0.8559633027522936,0.85
<class 'torch.optim.adam.Adam'>,0.0005,64,120,,,0,0,0,0.8550458715596331,0.88
<class 'torch.optim.adamw.AdamW'>,0.0005,16,120,,,0,0,0,0.8550458715596331,0.892
<class 'torch.optim.adam.Adam'>,0.0002,16,80,,,0,0,0,0.8550458715596331,0.87
<class 'torch.optim.adam.Adam'>,0.0001,16,220,,,0,0,0,0.8550458715596331,0.878
<class 'torch.optim.adamw.AdamW'>,0.0005,16,170,,,0,0,0,0.8550458715596331,0.888
<class 'torch.optim.adamw.AdamW'>,0.0002,32,210,,,0,0,0,0.8550458715596331,0.884
<class 'torch.optim.adamw.AdamW'>,0.001,64,230,,,0,0,0,0.8550458715596331,0.894
<class 'torch.optim.adam.Adam'>,0.0005,64,220,,,0,0,0,0.8550458715596331,0.898
<class 'torch.optim.adamw.AdamW'>,0.0002,32,70,,,0,0,0,0.8550458715596331,0.872
<class 'torch.optim.adam.Adam'>,0.001,32,120,,,0,0,0,0.8550458715596331,0.864
<class 'torch.optim.adamw.AdamW'>,0.0005,16,60,,,0,0,0,0.8550458715596331,0.864
<class 'torch.optim.adamw.AdamW'>,0.0001,32,230,,,0,0,0,0.8550458715596331,0.862
<class 'torch.optim.adam.Adam'>,0.0005,128,250,,,0,0,0,0.8550458715596331,0.878
<class 'torch.optim.adam.Adam'>,0.0002,16,90,,,0,0,0,0.8550458715596331,0.848
<class 'torch.optim.adamw.AdamW'>,0.0001,32,190,,,0,0,0,0.8550458715596331,0.876
<class 'torch.optim.adamw.AdamW'>,0.0002,32,160,,,0,0,0,0.8550458715596331,0.856
<class 'torch.optim.adamw.AdamW'>,0.0005,128,200,,,0,0,0,0.8550458715596331,0.868
<class 'torch.optim.adam.Adam'>,0.0005,64,128,,,0,0,0,0.8541284403669724,0.862
<class 'torch.optim.adamw.AdamW'>,0.0002,64,210,,,0,0,0,0.8541284403669724,0.886
<class 'torch.optim.adamw.AdamW'>,0.001,64,150,,,0,0,0,0.8541284403669724,0.874
<class 'torch.optim.adam.Adam'>,0.0001,32,190,,,0,0,0,0.8541284403669724,0.868
<class 'torch.optim.adam.Adam'>,0.001,32,170,,,0,0,0,0.8541284403669724,0.888
<class 'torch.optim.adam.Adam'>,0.001,128,190,,,0,0,0,0.8541284403669724,0.884
<class 'torch.optim.adam.Adam'>,0.0002,64,230,,,0,0,0,0.8541284403669724,0.868
<class 'torch.optim.adam.Adam'>,0.0002,32,190,,,0,0,0,0.8541284403669724,0.872
<class 'torch.optim.adam.Adam'>,0.0001,32,230,,,0,0,0,0.8541284403669724,0.862
<class 'torch.optim.adamw.AdamW'>,0.0001,64,300,,,0,0,0,0.8541284403669724,0.886
<class 'torch.optim.adam.Adam'>,0.0001,16,170,,,0,0,0,0.8532110091743119,0.872
<class 'torch.optim.adam.Adam'>,0.0002,32,180,,,0,0,0,0.8532110091743119,0.86
<class 'torch.optim.adam.Adam'>,0.0005,64,180,,,0,0,0,0.8532110091743119,0.842
<class 'torch.optim.adam.Adam'>,0.001,16,140,,,0,0,0,0.8532110091743119,0.876
<class 'torch.optim.adamw.AdamW'>,0.0002,16,230,,,0,0,0,0.8532110091743119,0.874
<class 'torch.optim.adamw.AdamW'>,0.0005,32,140,,,0,0,0,0.8532110091743119,0.856
<class 'torch.optim.adamw.AdamW'>,0.0002,64,230,,,0,0,0,0.8532110091743119,0.872
<class 'torch.optim.adam.Adam'>,0.0005,16,150,,,0,0,0,0.8532110091743119,0.91
<class 'torch.optim.adam.Adam'>,0.001,128,170,,,0,0,0,0.8532110091743119,0.874
<class 'torch.optim.adam.Adam'>,0.0005,32,110,,,0,0,0,0.8532110091743119,0.864
<class 'torch.optim.adam.Adam'>,0.0005,64,80,,,0,0,0,0.8532110091743119,0.864
<class 'torch.optim.adamw.AdamW'>,0.0001,16,240,,,0,0,0,0.8522935779816514,0.866
<class 'torch.optim.adamw.AdamW'>,0.001,64,80,,,0,0,0,0.8522935779816514,0.878
<class 'torch.optim.adam.Adam'>,0.0001,32,170,,,0,0,0,0.8522935779816514,0.862
<class 'torch.optim.adamw.AdamW'>,0.0002,32,180,,,0,0,0,0.8522935779816514,0.834
<class 'torch.optim.adamw.AdamW'>,0.0002,64,220,,,0,0,0,0.8522935779816514,0.87
<class 'torch.optim.adam.Adam'>,0.0005,128,300,,,0,0,0,0.8522935779816514,0.884
<class 'torch.optim.adamw.AdamW'>,0.0005,32,220,,,0,0,0,0.8522935779816514,0.874
<class 'torch.optim.adam.Adam'>,0.0005,64,240,,,0,0,0,0.8513761467889909,0.884
<class 'torch.optim.adam.Adam'>,0.001,64,90,,,0,0,0,0.8513761467889909,0.852
<class 'torch.optim.adamw.AdamW'>,0.001,32,190,,,0,0,0,0.8513761467889909,0.89
<class 'torch.optim.adamw.AdamW'>,0.0005,64,240,,,0,0,0,0.8513761467889909,0.874
<class 'torch.optim.adam.Adam'>,0.0002,64,220,,,0,0,0,0.8513761467889909,0.868
<class 'torch.optim.adam.Adam'>,0.0002,64,180,,,0,0,0,0.8513761467889909,0.85
<class 'torch.optim.adamw.AdamW'>,0.0002,16,160,,,0,0,0,0.8513761467889909,0.876
<class 'torch.optim.adamw.AdamW'>,0.0002,64,140,,,0,0,0,0.8513761467889909,0.884
<class 'torch.optim.adamw.AdamW'>,0.0001,32,300,,,0,0,0,0.8513761467889909,0.88
<class 'torch.optim.adamw.AdamW'>,0.0001,16,140,,,0,0,0,0.8513761467889909,0.88
<class 'torch.optim.adam.Adam'>,0.001,64,120,,,0,0,0,0.8513761467889909,0.852
<class 'torch.optim.adamw.AdamW'>,0.001,64,100,,,0,0,0,0.8513761467889909,0.882
<class 'torch.optim.adamw.AdamW'>,0.0005,64,140,,,0,0,0,0.8513761467889909,0.87
<class 'torch.optim.adam.Adam'>,0.001,128,230,,,0,0,0,0.8513761467889909,0.862
<class 'torch.optim.adam.Adam'>,0.0002,32,70,,,0,0,0,0.8513761467889909,0.862
<class 'torch.optim.adam.Adam'>,0.0002,16,180,,,0,0,0,0.8513761467889909,0.86
<class 'torch.optim.adamw.AdamW'>,0.001,128,220,,,0,0,0,0.8504587155963302,0.888
<class 'torch.optim.adam.Adam'>,0.0001,16,90,,,0,0,0,0.8504587155963302,0.862
<class 'torch.optim.adamw.AdamW'>,0.0005,128,128,,,0,0,0,0.8504587155963302,0.846
<class 'torch.optim.adamw.AdamW'>,0.0005,64,110,,,0,0,0,0.8504587155963302,0.864
<class 'torch.optim.adam.Adam'>,0.0001,16,120,,,0,0,0,0.8504587155963302,0.888
<class 'torch.optim.adamw.AdamW'>,0.0001,32,220,,,0,0,0,0.8504587155963302,0.86
<class 'torch.optim.adam.Adam'>,0.001,32,128,,,0,0,0,0.8504587155963302,0.876
<class 'torch.optim.adam.Adam'>,0.0001,64,300,,,0,0,0,0.8504587155963302,0.888
<class 'torch.optim.adamw.AdamW'>,0.001,128,190,,,0,0,0,0.8504587155963302,0.892
<class 'torch.optim.adamw.AdamW'>,0.001,64,160,,,0,0,0,0.8504587155963302,0.884
<class 'torch.optim.adam.Adam'>,0.0001,32,300,,,0,0,0,0.8504587155963302,0.88
<class 'torch.optim.adamw.AdamW'>,0.0001,16,180,,,0,0,0,0.8504587155963302,0.868
<class 'torch.optim.adamw.AdamW'>,0.0002,64,128,,,0,0,0,0.8495412844036697,0.874
<class 'torch.optim.adam.Adam'>,0.0005,128,70,,,0,0,0,0.8495412844036697,0.854
<class 'torch.optim.adam.Adam'>,0.0005,128,90,,,0,0,0,0.8495412844036697,0.84
<class 'torch.optim.adamw.AdamW'>,0.0001,16,160,,,0,0,0,0.8495412844036697,0.852
<class 'torch.optim.adamw.AdamW'>,0.0002,64,300,,,0,0,0,0.8495412844036697,0.906
<class 'torch.optim.adam.Adam'>,0.0005,64,150,,,0,0,0,0.8495412844036697,0.878
<class 'torch.optim.adam.Adam'>,0.0002,32,60,,,0,0,0,0.8495412844036697,0.854
<class 'torch.optim.adamw.AdamW'>,0.0005,16,200,,,0,0,0,0.8495412844036697,0.87
<class 'torch.optim.adam.Adam'>,0.0005,128,140,,,0,0,0,0.8495412844036697,0.868
<class 'torch.optim.adam.Adam'>,0.0002,64,240,,,0,0,0,0.8495412844036697,0.86
<class 'torch.optim.adam.Adam'>,0.0005,32,300,,,0,0,0,0.8495412844036697,0.872
<class 'torch.optim.adam.Adam'>,0.0002,64,300,,,0,0,0,0.8495412844036697,0.89
<class 'torch.optim.adamw.AdamW'>,0.0005,16,220,,,0,0,0,0.8495412844036697,0.882
<class 'torch.optim.adamw.AdamW'>,0.0005,64,60,,,0,0,0,0.8495412844036697,0.86
<class 'torch.optim.adamw.AdamW'>,0.0002,128,200,,,0,0,0,0.8486238532110092,0.85
<class 'torch.optim.adamw.AdamW'>,0.0002,64,170,,,0,0,0,0.8486238532110092,0.868
<class 'torch.optim.adam.Adam'>,0.0001,32,240,,,0,0,0,0.8486238532110092,0.896
<class 'torch.optim.adamw.AdamW'>,0.0002,128,250,,,0,0,0,0.8486238532110092,0.864
<class 'torch.optim.adam.Adam'>,0.001,128,128,,,0,0,0,0.8486238532110092,0.872
<class 'torch.optim.adam.Adam'>,0.0015,64,128,,,0,0,0,0.8486238532110092,0.872
<class 'torch.optim.adamw.AdamW'>,0.001,64,140,,,0,0,0,0.8486238532110092,0.886
<class 'torch.optim.adam.Adam'>,0.0002,32,110,,,0,0,0,0.8486238532110092,0.858
<class 'torch.optim.adamw.AdamW'>,0.0005,16,110,,,0,0,0,0.8486238532110092,0.85
<class 'torch.optim.adamw.AdamW'>,0.0001,16,90,,,0,0,0,0.8486238532110092,0.854
<class 'torch.optim.adamw.AdamW'>,0.0015,32,100,,,0,0,0,0.8486238532110092,0.864
<class 'torch.optim.adamw.AdamW'>,0.001,32,80,,,0,0,0,0.8486238532110092,0.874
<class 'torch.optim.adam.Adam'>,0.0005,128,100,,,0,0,0,0.8486238532110092,0.866
<class 'torch.optim.adam.Adam'>,0.001,16,70,,,0,0,0,0.8486238532110092,0.876
<class 'torch.optim.adamw.AdamW'>,0.0005,128,140,,,0,0,0,0.8486238532110092,0.872
<class 'torch.optim.adamw.AdamW'>,0.0015,64,110,,,0,0,0,0.8477064220183487,0.874
<class 'torch.optim.adam.Adam'>,0.0005,32,140,,,0,0,0,0.8477064220183487,0.908
<class 'torch.optim.adam.Adam'>,0.0001,16,180,,,0,0,0,0.8477064220183487,0.866
<class 'torch.optim.adamw.AdamW'>,0.001,128,150,,,0,0,0,0.8477064220183487,0.858
